order_id,date,product,price,quantity,region,category
110162,2023-01-31,Monitor,11718,2,West,Electronics
110163,2022-01-04,Keyboard,41191,7,South,Accessories
110164,2024-05-12,Keyboard,30634,7,West,Accessories
110165,2024-07-02,Keyboard,3633,1,North,Accessories
110166,2024-04-27,Mouse,61401,6,North,Accessories
110167,2024-09-26,Camera,65870,1,West,Electronics
110168,2024-03-14,Camera,47554,3,Central,Electronics
110169,2022-10-08,Printer,41003,3,East,Office
110170,2022-08-03,Mouse,51070,2,East,Accessories
110171,2024-08-29,Printer,69726,2,Central,Office
110172,2023-09-02,Tablet,45731,6,West,Electronics
110173,2023-02-24,Printer,48434,1,West,Office
110174,2022-04-11,Printer,2062,7,South,Office
110175,2024-08-20,Monitor,70422,6,North,Electronics
110176,2023-06-05,Keyboard,19061,6,North,Accessories
110177,2023-07-27,Camera,53462,6,West,Electronics
110178,2022-11-05,Mouse,33746,1,South,Accessories
110179,2023-10-20,Tablet,763,1,South,Electronics
110180,2024-07-27,Mouse,7146,1,East,Accessories
110181,2024-07-19,Camera,77184,1,East,Electronics
110182,2023-05-25,Monitor,26512,6,West,Electronics
110183,2022-03-04,Printer,48078,3,East,Office
110184,2023-09-25,Tablet,18889,7,South,Electronics
110185,2022-08-14,Keyboard,52792,4,Central,Accessories
110186,2022-04-15,Camera,25983,2,North,Electronics
110187,2024-08-31,Laptop,33397,3,West,Electronics
110188,2024-02-11,Laptop,42397,5,East,Electronics
110189,2024-05-10,Monitor,20602,5,East,Electronics
110190,2023-03-01,Keyboard,71885,5,South,Accessories
110191,2022-09-12,Laptop,66050,2,East,Electronics
110192,2023-03-05,Laptop,14307,1,North,Electronics
110193,2023-03-10,Camera,76265,5,West,Electronics
110194,2022-07-26,Tablet,69524,5,East,Electronics
110195,2022-01-28,Tablet,46562,4,Central,Electronics
110196,2023-11-13,Camera,25782,3,Central,Electronics
110197,2022-12-02,Mouse,72611,6,West,Accessories
110198,2023-08-11,Camera,14772,2,Central,Electronics
110199,2023-09-20,Keyboard,53783,2,Central,Accessories
110200,2022-03-10,Laptop,54494,4,East,Electronics
110201,2024-05-15,Tablet,56309,7,Central,Electronics
110202,2024-01-16,Camera,39760,5,East,Electronics
110203,2023-05-28,Tablet,5999,6,North,Electronics
110204,2022-06-16,Tablet,29817,6,South,Electronics
110205,2024-05-13,Mouse,11678,4,East,Accessories
110206,2023-12-31,Keyboard,4439,1,South,Accessories
110207,2024-02-24,Printer,69710,5,East,Office
110208,2023-01-03,Tablet,27787,7,East,Electronics
110209,2022-09-08,Keyboard,58857,6,West,Accessories
110210,2024-05-08,Monitor,9654,2,East,Electronics
110211,2024-05-05,Mouse,58416,6,Central,Accessories
110212,2024-07-19,Printer,12534,3,Central,Office
110213,2023-11-17,Tablet,30237,4,East,Electronics
110214,2022-06-19,Camera,1315,6,North,Electronics
110215,2024-01-28,Tablet,65996,6,Central,Electronics
110216,2024-07-23,Mouse,40235,6,South,Accessories
110217,2022-03-31,Mouse,50862,7,North,Accessories
110218,2023-07-15,Laptop,52786,4,South,Electronics
110219,2023-03-22,Tablet,55107,2,East,Electronics
110220,2022-10-21,Keyboard,29996,6,East,Accessories
110221,2024-07-07,Mouse,79496,7,East,Accessories
110222,2022-05-30,Mouse,78290,6,Central,Accessories
110223,2022-05-12,Monitor,12457,5,North,Electronics
110224,2023-03-09,Monitor,64680,7,South,Electronics
110225,2022-02-28,Monitor,8352,5,West,Electronics
110226,2024-08-26,Mouse,67300,5,North,Accessories
110227,2024-04-15,Printer,23703,6,South,Office
110228,2022-07-18,Keyboard,48178,6,West,Accessories
110229,2022-08-03,Mouse,42353,6,North,Accessories
110230,2024-06-16,Camera,48862,3,North,Electronics
110231,2023-07-15,Camera,10864,7,East,Electronics
110232,2023-04-17,Laptop,28239,3,North,Electronics
110233,2024-01-14,Camera,62676,5,South,Electronics
110234,2022-09-04,Tablet,49334,3,East,Electronics
110235,2023-01-17,Printer,38804,4,North,Office
110236,2024-09-17,Printer,26314,7,East,Office
110237,2022-08-27,Keyboard,16557,6,West,Accessories
110238,2024-07-15,Printer,18701,5,South,Office
110239,2023-01-02,Keyboard,50418,3,West,Accessories
110240,2022-06-17,Camera,50224,6,South,Electronics
110241,2023-07-14,Printer,54115,6,Central,Office
110242,2022-02-20,Tablet,46980,4,West,Electronics
110243,2024-03-21,Keyboard,38588,4,Central,Accessories
110244,2023-09-02,Monitor,43792,3,East,Electronics
110245,2024-08-08,Monitor,50402,5,West,Electronics
110246,2023-12-29,Printer,24238,5,North,Office
110247,2023-11-20,Printer,68454,7,South,Office
110248,2023-01-15,Camera,69024,3,North,Electronics
110249,2023-04-19,Keyboard,36118,3,North,Accessories
110250,2022-03-21,Camera,69415,1,East,Electronics
110251,2023-11-28,Keyboard,31265,4,East,Accessories
110252,2023-01-02,Tablet,66229,5,North,Electronics
110253,2023-04-06,Mouse,46636,2,North,Accessories
110254,2024-06-29,Monitor,25822,4,North,Electronics
110255,2023-06-23,Mouse,54613,6,South,Accessories
110256,2023-03-28,Mouse,11779,5,East,Accessories
110257,2023-04-09,Laptop,22516,6,West,Electronics
110258,2024-08-17,Keyboard,25225,1,East,Accessories
110259,2023-04-23,Laptop,74019,4,North,Electronics
110260,2024-07-14,Laptop,22637,4,West,Electronics
110261,2023-02-24,Mouse,12557,6,West,Accessories
110262,2023-12-08,Laptop,21781,7,West,Electronics
110263,2022-08-02,Tablet,22216,5,East,Electronics
110264,2023-01-04,Keyboard,7034,2,North,Accessories
110265,2024-05-03,Mouse,60172,3,North,Accessories
110266,2022-04-24,Keyboard,39058,2,Central,Accessories
110267,2024-01-24,Tablet,27465,6,South,Electronics
110268,2023-05-18,Printer,36969,7,East,Office
110269,2023-09-28,Laptop,11758,7,Central,Electronics
110270,2024-03-27,Mouse,64080,1,Central,Accessories
110271,2023-08-11,Monitor,77845,4,Central,Electronics
110272,2022-11-07,Keyboard,3567,6,East,Accessories
110273,2023-04-14,Camera,34712,7,South,Electronics
110274,2024-04-03,Tablet,12717,6,West,Electronics
110275,2023-12-09,Laptop,22371,7,South,Electronics
110276,2024-05-12,Keyboard,5679,5,South,Accessories
110277,2022-02-13,Tablet,69389,4,North,Electronics
110278,2023-02-19,Keyboard,23665,3,Central,Accessories
110279,2023-11-29,Printer,56864,2,Central,Office
110280,2024-05-04,Camera,6419,2,West,Electronics
110281,2022-09-03,Tablet,55512,1,North,Electronics
110282,2024-08-06,Keyboard,79047,5,West,Accessories
110283,2022-03-25,Camera,48102,3,East,Electronics
110284,2022-07-26,Printer,47162,7,North,Office
110285,2022-05-31,Printer,22794,6,Central,Office
110286,2023-10-30,Printer,78772,3,West,Office
110287,2023-06-12,Laptop,43162,5,North,Electronics
110288,2022-06-14,Tablet,63158,7,North,Electronics
110289,2024-07-05,Keyboard,55506,1,South,Accessories
110290,2024-09-01,Keyboard,22798,6,North,Accessories
110291,2022-05-25,Camera,31056,3,North,Electronics
110292,2022-02-06,Camera,37911,1,Central,Electronics
110293,2022-11-29,Tablet,14246,7,East,Electronics
110294,2023-02-07,Printer,33928,5,West,Office
110295,2023-02-18,Keyboard,22499,5,East,Accessories
110296,2022-02-14,Keyboard,65212,5,North,Accessories
110297,2023-02-06,Printer,30861,3,Central,Office
110298,2022-07-25,Monitor,8988,5,Central,Electronics
110299,2022-03-03,Monitor,38881,3,Central,Electronics
110300,2023-02-24,Printer,23854,1,Central,Office
110301,2024-05-17,Camera,17214,4,South,Electronics
110302,2023-04-13,Laptop,7277,1,North,Electronics
110303,2024-03-30,Camera,12541,7,South,Electronics
110304,2022-01-19,Camera,13642,3,South,Electronics
110305,2022-12-31,Keyboard,9770,7,North,Accessories
110306,2022-10-27,Camera,56567,2,Central,Electronics
110307,2022-01-07,Keyboard,4366,2,West,Accessories
110308,2024-01-31,Monitor,13529,6,Central,Electronics
110309,2023-03-04,Camera,39381,4,Central,Electronics
110310,2022-04-27,Printer,3440,5,South,Office
110311,2023-08-03,Tablet,14605,1,East,Electronics
110312,2023-05-22,Tablet,65056,1,Central,Electronics
110313,2023-06-30,Camera,23289,3,North,Electronics
110314,2023-12-07,Laptop,13718,6,North,Electronics
110315,2022-11-21,Camera,18386,4,North,Electronics
110316,2022-02-24,Printer,17629,5,South,Office
110317,2024-02-17,Monitor,35880,4,West,Electronics
110318,2024-09-18,Monitor,2008,7,West,Electronics
110319,2022-02-11,Camera,67806,2,West,Electronics
110320,2022-10-24,Keyboard,78007,6,Central,Accessories
110321,2024-08-30,Mouse,35229,4,Central,Accessories
110322,2022-08-19,Laptop,10287,7,East,Electronics
110323,2023-03-29,Laptop,41019,5,East,Electronics
110324,2024-06-08,Mouse,4158,6,East,Accessories
110325,2023-01-29,Tablet,23861,5,South,Electronics
110326,2023-06-06,Tablet,66501,1,West,Electronics
110327,2022-12-24,Tablet,26308,1,Central,Electronics
110328,2024-09-13,Monitor,14374,5,East,Electronics
110329,2023-03-20,Printer,23447,1,South,Office
110330,2022-05-08,Laptop,40784,1,East,Electronics
110331,2023-11-22,Mouse,59651,1,Central,Accessories
110332,2023-02-09,Keyboard,19932,7,East,Accessories
110333,2023-01-27,Camera,70078,5,South,Electronics
110334,2022-07-12,Keyboard,4702,1,South,Accessories
110335,2023-08-27,Camera,39392,2,East,Electronics
110336,2024-05-30,Monitor,45705,6,Central,Electronics
110337,2024-01-13,Laptop,8273,5,South,Electronics
110338,2022-03-19,Printer,18171,4,West,Office
110339,2022-03-26,Laptop,8801,6,South,Electronics
110340,2022-01-30,Camera,33129,7,North,Electronics
110341,2023-12-26,Tablet,54471,7,East,Electronics
110342,2022-02-18,Keyboard,52442,3,West,Accessories
110343,2024-02-16,Laptop,29499,6,Central,Electronics
110344,2022-05-25,Keyboard,74688,7,West,Accessories
110345,2022-03-10,Mouse,19294,3,South,Accessories
110346,2022-02-27,Mouse,47036,2,South,Accessories
110347,2023-11-28,Keyboard,71029,5,North,Accessories
110348,2023-07-28,Printer,74670,4,West,Office
110349,2023-04-24,Printer,2333,5,South,Office
110350,2024-03-30,Laptop,34153,4,Central,Electronics
110351,2023-03-21,Keyboard,15819,4,Central,Accessories
110352,2022-10-23,Monitor,4104,5,West,Electronics
110353,2023-11-09,Printer,5857,6,West,Office
110354,2022-06-20,Camera,16757,1,North,Electronics
110355,2023-07-29,Printer,29432,3,West,Office
110356,2022-05-27,Tablet,63236,1,Central,Electronics
110357,2023-04-29,Mouse,62219,3,West,Accessories
110358,2022-11-02,Printer,65915,1,South,Office
110359,2023-11-04,Camera,64913,5,South,Electronics
110360,2023-10-15,Printer,56741,5,West,Office
110361,2024-04-25,Camera,2096,4,East,Electronics
110362,2023-09-01,Tablet,59515,2,West,Electronics
110363,2023-03-22,Camera,31233,5,North,Electronics
110364,2022-08-09,Printer,10257,3,Central,Office
110365,2023-07-09,Tablet,9642,4,Central,Electronics
110366,2024-08-02,Keyboard,77142,3,West,Accessories
110367,2024-03-14,Keyboard,26417,1,East,Accessories
110368,2023-01-13,Mouse,58575,2,Central,Accessories
110369,2023-09-12,Laptop,70369,5,East,Electronics
110370,2022-09-23,Tablet,33806,1,Central,Electronics
110371,2022-04-05,Printer,50420,4,South,Office
110372,2022-09-19,Laptop,28801,3,North,Electronics
110373,2024-04-04,Keyboard,56557,6,Central,Accessories
110374,2024-06-15,Printer,51773,7,West,Office
110375,2022-03-12,Laptop,38821,2,South,Electronics
110376,2024-08-11,Tablet,75962,5,East,Electronics
110377,2022-08-07,Tablet,29467,3,North,Electronics
110378,2023-06-17,Laptop,66049,5,East,Electronics
110379,2022-04-02,Camera,70743,5,East,Electronics
110380,2022-05-07,Tablet,6493,3,Central,Electronics
110381,2022-03-21,Monitor,52516,5,South,Electronics
110382,2024-04-03,Keyboard,32637,4,North,Accessories
110383,2022-08-26,Mouse,70138,2,South,Accessories
110384,2024-09-09,Mouse,1604,1,South,Accessories
110385,2023-01-07,Monitor,36080,2,Central,Electronics
110386,2024-07-04,Laptop,39399,1,East,Electronics
110387,2023-05-01,Tablet,50303,4,South,Electronics
110388,2023-11-25,Monitor,26456,2,East,Electronics
110389,2022-01-25,Monitor,63274,4,South,Electronics
110390,2022-06-05,Tablet,54196,3,North,Electronics
110391,2023-06-01,Keyboard,6928,1,West,Accessories
110392,2023-09-24,Tablet,10813,3,West,Electronics
110393,2024-02-28,Tablet,4640,3,West,Electronics
110394,2023-06-14,Camera,3292,2,Central,Electronics
110395,2024-07-31,Printer,68759,5,Central,Office
110396,2023-12-11,Laptop,68058,7,East,Electronics
110397,2022-02-26,Mouse,59274,5,Central,Accessories
110398,2023-08-28,Mouse,31541,4,West,Accessories
110399,2022-01-19,Monitor,27589,2,Central,Electronics
110400,2023-01-19,Camera,1103,3,West,Electronics
110401,2024-05-14,Monitor,73064,6,South,Electronics
110402,2022-07-12,Monitor,7650,4,West,Electronics
110403,2022-08-25,Laptop,56548,3,West,Electronics
110404,2023-01-22,Monitor,22846,4,North,Electronics
110405,2023-03-02,Monitor,57630,6,North,Electronics
110406,2022-10-04,Printer,68811,1,North,Office
110407,2022-08-15,Laptop,4139,4,North,Electronics
110408,2024-01-15,Keyboard,51090,4,West,Accessories
110409,2023-07-06,Camera,66886,3,East,Electronics
110410,2022-11-19,Keyboard,50091,7,North,Accessories
110411,2022-06-02,Tablet,73836,5,Central,Electronics
110412,2023-10-01,Printer,72611,3,Central,Office
110413,2022-08-25,Mouse,44455,2,Central,Accessories
110414,2024-09-24,Tablet,59509,3,West,Electronics
110415,2022-02-24,Keyboard,30749,7,South,Accessories
110416,2024-09-06,Laptop,22077,7,South,Electronics
110417,2023-03-12,Mouse,18428,6,North,Accessories
110418,2023-11-15,Monitor,30738,5,Central,Electronics
110419,2022-04-19,Laptop,45139,2,North,Electronics
110420,2024-05-15,Mouse,32501,6,West,Accessories
110421,2024-09-07,Keyboard,18699,7,Central,Accessories
110422,2022-07-03,Tablet,61160,7,North,Electronics
110423,2024-08-08,Monitor,67486,5,East,Electronics
110424,2023-01-03,Monitor,71884,7,West,Electronics
110425,2024-09-09,Camera,25249,2,West,Electronics
110426,2022-07-17,Laptop,75326,7,West,Electronics
110427,2023-01-06,Tablet,76788,3,East,Electronics
110428,2023-01-08,Monitor,73320,5,South,Electronics
110429,2024-08-30,Mouse,45238,6,South,Accessories
110430,2023-05-12,Camera,19060,6,East,Electronics
110431,2023-08-22,Camera,76649,5,South,Electronics
110432,2022-07-20,Printer,29407,6,East,Office
110433,2024-04-28,Keyboard,70873,6,North,Accessories
110434,2023-05-24,Laptop,39601,7,East,Electronics
110435,2022-11-18,Tablet,55963,1,South,Electronics
110436,2022-10-02,Printer,49234,1,East,Office
110437,2022-07-30,Printer,59536,4,East,Office
110438,2023-05-19,Laptop,17174,7,Central,Electronics
110439,2024-06-21,Mouse,45391,1,East,Accessories
110440,2022-04-28,Tablet,24392,5,South,Electronics
110441,2023-12-04,Keyboard,71629,4,West,Accessories
110442,2023-07-08,Laptop,47742,3,North,Electronics
110443,2022-02-11,Tablet,74795,7,East,Electronics
110444,2022-11-11,Printer,32794,4,South,Office
110445,2024-02-27,Printer,60987,6,South,Office
110446,2022-11-25,Laptop,51790,2,Central,Electronics
110447,2022-01-17,Tablet,19080,7,South,Electronics
110448,2022-10-10,Printer,961,4,West,Office
110449,2024-07-31,Laptop,5232,1,South,Electronics
110450,2022-09-15,Camera,62457,7,West,Electronics
110451,2023-07-29,Laptop,22898,7,North,Electronics
110452,2023-07-28,Keyboard,75624,3,East,Accessories
110453,2023-09-04,Laptop,52920,2,North,Electronics
110454,2022-01-19,Camera,45745,4,East,Electronics
110455,2023-06-13,Tablet,33139,3,North,Electronics
110456,2024-04-16,Tablet,57567,1,West,Electronics
110457,2023-02-27,Printer,45634,7,East,Office
110458,2023-04-11,Monitor,75798,3,East,Electronics
110459,2023-01-08,Keyboard,50467,3,North,Accessories
110460,2024-01-28,Tablet,8540,2,Central,Electronics
110461,2024-02-02,Printer,78395,5,Central,Office
110462,2024-08-24,Printer,38166,1,North,Office
110463,2022-03-22,Keyboard,3704,2,South,Accessories
110464,2023-07-05,Keyboard,34397,2,North,Accessories
110465,2023-07-02,Printer,47250,2,West,Office
110466,2023-02-28,Camera,43515,5,West,Electronics
110467,2023-03-05,Monitor,18681,5,South,Electronics
110468,2023-01-23,Camera,19368,7,Central,Electronics
110469,2024-09-24,Mouse,24607,4,West,Accessories
110470,2024-07-09,Camera,17572,4,West,Electronics
110471,2023-12-10,Printer,46455,1,East,Office
110472,2023-11-01,Keyboard,23315,6,East,Accessories
110473,2022-07-23,Laptop,49448,1,South,Electronics
110474,2022-07-15,Laptop,28978,5,West,Electronics
110475,2023-12-29,Keyboard,62659,5,North,Accessories
110476,2022-10-12,Camera,29397,5,Central,Electronics
110477,2024-08-26,Keyboard,30528,7,South,Accessories
110478,2022-07-15,Mouse,30612,2,North,Accessories
110479,2022-11-03,Tablet,56073,5,North,Electronics
110480,2023-10-26,Keyboard,45330,2,South,Accessories
110481,2022-01-14,Laptop,52726,2,South,Electronics
110482,2024-04-16,Monitor,68561,1,West,Electronics
110483,2022-05-26,Keyboard,51669,7,Central,Accessories
110484,2024-07-26,Mouse,36646,3,West,Accessories
110485,2022-02-26,Monitor,45068,4,North,Electronics
110486,2023-12-24,Mouse,75279,4,West,Accessories
110487,2024-02-19,Monitor,64107,7,West,Electronics
110488,2022-07-29,Keyboard,27515,1,Central,Accessories
110489,2023-06-13,Laptop,73560,1,East,Electronics
110490,2024-03-08,Monitor,14850,5,Central,Electronics
110491,2022-12-10,Printer,34545,5,West,Office
110492,2023-12-16,Tablet,72802,5,East,Electronics
110493,2023-09-03,Mouse,7853,2,North,Accessories
110494,2022-10-06,Monitor,9078,2,Central,Electronics
110495,2022-07-28,Mouse,48508,5,South,Accessories
110496,2023-10-03,Laptop,73703,7,North,Electronics
110497,2022-12-01,Mouse,513,2,East,Accessories
110498,2022-10-15,Mouse,57049,1,North,Accessories
110499,2022-09-09,Printer,21070,5,South,Office
110500,2022-09-22,Mouse,77804,4,South,Accessories
110501,2022-09-28,Monitor,49655,4,Central,Electronics
110502,2024-07-12,Mouse,32907,6,Central,Accessories
110503,2024-07-08,Keyboard,3790,2,West,Accessories
110504,2023-12-01,Mouse,61782,4,West,Accessories
110505,2023-02-23,Keyboard,41198,5,North,Accessories
110506,2023-12-27,Tablet,59446,7,South,Electronics
110507,2024-03-05,Mouse,46259,4,North,Accessories
110508,2022-07-30,Camera,70862,1,East,Electronics
110509,2022-12-31,Tablet,70009,2,East,Electronics
110510,2022-03-17,Camera,27618,4,West,Electronics
110511,2023-10-22,Mouse,26718,2,North,Accessories
110512,2022-11-17,Monitor,26565,1,East,Electronics
110513,2023-12-26,Camera,45518,4,West,Electronics
110514,2023-03-09,Keyboard,63044,6,North,Accessories
110515,2022-04-19,Tablet,31998,5,South,Electronics
110516,2023-10-03,Tablet,56029,3,East,Electronics
110517,2023-06-06,Keyboard,20117,7,East,Accessories
110518,2022-02-16,Printer,59539,4,South,Office
110519,2023-01-14,Mouse,18270,1,West,Accessories
110520,2024-04-06,Mouse,73579,6,East,Accessories
110521,2022-04-06,Monitor,54444,6,South,Electronics
110522,2024-08-15,Printer,18081,3,West,Office
110523,2022-04-13,Printer,19169,6,Central,Office
110524,2024-06-10,Camera,19843,4,West,Electronics
110525,2024-05-03,Monitor,50913,2,East,Electronics
110526,2022-05-26,Tablet,18424,1,West,Electronics
110527,2024-05-29,Keyboard,57549,4,East,Accessories
110528,2024-07-30,Tablet,64907,7,West,Electronics
110529,2024-07-16,Laptop,32566,7,Central,Electronics
110530,2022-01-27,Monitor,64394,1,West,Electronics
110531,2024-01-02,Keyboard,72356,5,Central,Accessories
110532,2023-06-14,Tablet,42073,3,East,Electronics
110533,2023-11-10,Tablet,29657,3,West,Electronics
110534,2024-08-02,Printer,53886,5,South,Office
110535,2024-09-15,Monitor,73539,3,Central,Electronics
110536,2022-03-23,Laptop,53125,3,North,Electronics
110537,2023-03-04,Mouse,11989,6,Central,Accessories
110538,2023-08-07,Monitor,78895,7,West,Electronics
110539,2024-04-01,Laptop,11515,5,Central,Electronics
110540,2023-04-24,Laptop,13596,2,West,Electronics
110541,2024-02-05,Monitor,26062,6,East,Electronics
110542,2022-06-11,Keyboard,67059,3,East,Accessories
110543,2024-04-18,Monitor,56656,2,South,Electronics
110544,2024-07-20,Tablet,26348,1,North,Electronics
110545,2023-02-06,Camera,67815,1,East,Electronics
110546,2023-05-23,Printer,51352,7,South,Office
110547,2022-02-07,Tablet,49048,3,North,Electronics
110548,2024-08-12,Laptop,57651,1,South,Electronics
110549,2023-05-26,Laptop,10926,5,East,Electronics
110550,2023-01-28,Mouse,13036,3,North,Accessories
110551,2023-12-14,Laptop,77387,5,East,Electronics
110552,2023-05-09,Camera,65056,7,West,Electronics
110553,2022-07-19,Mouse,70019,2,North,Accessories
110554,2022-09-12,Laptop,48530,4,South,Electronics
110555,2022-06-28,Laptop,7885,4,West,Electronics
110556,2023-07-01,Monitor,57246,6,South,Electronics
110557,2023-08-17,Monitor,23042,7,East,Electronics
110558,2023-01-24,Printer,20723,3,East,Office
110559,2023-02-02,Tablet,36004,7,West,Electronics
110560,2024-01-02,Keyboard,53058,5,West,Accessories
110561,2022-06-07,Printer,54284,4,North,Office
110562,2022-01-04,Laptop,25567,3,South,Electronics
110563,2022-06-16,Printer,10551,7,Central,Office
110564,2023-04-13,Monitor,43799,6,East,Electronics
110565,2024-08-17,Tablet,25667,7,Central,Electronics
110566,2023-02-13,Laptop,36002,4,Central,Electronics
110567,2023-02-16,Laptop,56539,7,West,Electronics
110568,2022-07-23,Printer,67528,6,South,Office
110569,2022-07-13,Tablet,1182,4,Central,Electronics
110570,2022-08-23,Camera,25704,1,South,Electronics
110571,2023-12-19,Mouse,63659,7,West,Accessories
110572,2022-05-30,Camera,21366,7,Central,Electronics
110573,2022-06-08,Keyboard,47162,7,Central,Accessories
110574,2022-10-06,Tablet,21631,3,East,Electronics
110575,2024-03-26,Printer,51892,6,Central,Office
110576,2023-02-08,Camera,45214,6,North,Electronics
110577,2024-06-11,Printer,1593,4,West,Office
110578,2023-11-09,Keyboard,79521,6,North,Accessories
110579,2022-11-07,Laptop,11183,3,Central,Electronics
110580,2022-03-09,Laptop,41892,1,Central,Electronics
110581,2023-04-08,Mouse,5834,3,North,Accessories
110582,2022-03-29,Printer,74546,7,East,Office
110583,2022-08-05,Keyboard,64212,1,East,Accessories
110584,2022-01-01,Printer,24400,7,North,Office
110585,2022-05-15,Monitor,31607,4,North,Electronics
110586,2023-11-28,Printer,57160,6,West,Office
110587,2022-12-17,Printer,43322,6,East,Office
110588,2022-05-20,Monitor,25146,4,South,Electronics
110589,2023-09-10,Monitor,54900,4,Central,Electronics
110590,2022-05-13,Camera,66479,1,Central,Electronics
110591,2023-09-12,Keyboard,48917,2,North,Accessories
110592,2022-06-27,Camera,62538,1,South,Electronics
110593,2024-03-20,Laptop,64005,1,East,Electronics
110594,2022-12-24,Mouse,71710,7,East,Accessories
110595,2023-01-15,Camera,2369,6,East,Electronics
110596,2024-06-26,Monitor,54300,5,North,Electronics
110597,2024-05-20,Laptop,43471,4,North,Electronics
110598,2023-10-20,Keyboard,27997,4,Central,Accessories
110599,2023-03-26,Tablet,44811,7,Central,Electronics
110600,2023-08-09,Printer,1270,5,East,Office
110601,2023-04-08,Keyboard,50605,6,Central,Accessories
110602,2024-09-16,Keyboard,29500,2,Central,Accessories
110603,2022-04-18,Monitor,2059,3,East,Electronics
110604,2022-05-02,Mouse,53098,4,North,Accessories
110605,2022-01-17,Camera,44827,4,Central,Electronics
110606,2022-07-15,Monitor,7482,1,North,Electronics
110607,2022-11-23,Printer,19324,2,South,Office
110608,2022-11-14,Monitor,9647,2,North,Electronics
110609,2024-03-19,Printer,7578,6,West,Office
110610,2023-04-24,Monitor,66353,2,West,Electronics
110611,2022-09-09,Tablet,37712,2,East,Electronics
110612,2023-05-18,Mouse,45956,5,West,Accessories
110613,2024-09-25,Tablet,64303,1,South,Electronics
110614,2022-04-29,Laptop,22562,7,North,Electronics
110615,2023-11-05,Mouse,45923,6,North,Accessories
110616,2023-12-11,Camera,78216,7,Central,Electronics
110617,2023-05-13,Monitor,13884,5,Central,Electronics
110618,2023-05-01,Keyboard,12628,5,Central,Accessories
110619,2022-02-14,Laptop,12973,3,North,Electronics
110620,2022-11-10,Keyboard,2866,1,North,Accessories
110621,2022-06-28,Tablet,28078,2,Central,Electronics
110622,2024-06-12,Camera,46149,6,North,Electronics
110623,2023-02-22,Mouse,15827,1,South,Accessories
110624,2023-07-10,Camera,67601,2,Central,Electronics
110625,2024-02-22,Laptop,58636,3,West,Electronics
110626,2022-03-19,Tablet,37469,4,Central,Electronics
110627,2022-11-22,Monitor,78245,5,West,Electronics
110628,2023-11-21,Keyboard,13429,3,East,Accessories
110629,2022-12-23,Monitor,10944,5,West,Electronics
110630,2023-02-20,Printer,9256,6,South,Office
110631,2024-08-20,Camera,3953,2,North,Electronics
110632,2023-05-30,Laptop,48924,6,South,Electronics
110633,2022-08-02,Keyboard,42762,2,East,Accessories
110634,2024-05-03,Mouse,47792,7,South,Accessories
110635,2022-03-15,Mouse,26826,3,South,Accessories
110636,2023-07-17,Mouse,33525,4,East,Accessories
110637,2023-08-02,Tablet,15288,4,South,Electronics
110638,2023-05-24,Mouse,59439,5,East,Accessories
110639,2022-11-28,Keyboard,55873,2,North,Accessories
110640,2022-04-03,Camera,1546,2,Central,Electronics
110641,2023-11-19,Camera,7146,4,North,Electronics
110642,2023-10-19,Camera,51884,7,North,Electronics
110643,2023-06-03,Tablet,60438,2,North,Electronics
110644,2022-09-26,Printer,53729,6,South,Office
110645,2023-01-11,Mouse,59484,2,North,Accessories
110646,2024-04-13,Camera,26787,3,East,Electronics
110647,2022-01-04,Mouse,20625,4,East,Accessories
110648,2022-05-18,Tablet,35336,7,East,Electronics
110649,2022-08-19,Mouse,58235,4,East,Accessories
110650,2023-08-23,Printer,71859,6,North,Office
110651,2023-06-13,Tablet,26525,7,West,Electronics
110652,2022-02-21,Tablet,33496,6,Central,Electronics
110653,2023-10-08,Laptop,36520,1,West,Electronics
110654,2023-12-24,Tablet,20921,6,South,Electronics
110655,2022-11-21,Mouse,25309,4,North,Accessories
110656,2024-09-18,Tablet,58109,4,West,Electronics
110657,2024-08-27,Mouse,17741,6,North,Accessories
110658,2024-06-23,Mouse,47917,1,East,Accessories
110659,2024-01-01,Camera,9568,2,South,Electronics
110660,2023-12-18,Tablet,65229,2,West,Electronics
110661,2023-12-24,Laptop,27334,5,Central,Electronics
110662,2022-10-04,Mouse,70230,2,East,Accessories
110663,2023-06-20,Camera,79735,4,East,Electronics
110664,2023-05-01,Laptop,52044,5,South,Electronics
110665,2023-05-31,Laptop,69360,5,East,Electronics
110666,2022-06-01,Tablet,44411,6,East,Electronics
110667,2024-08-12,Monitor,62463,6,West,Electronics
110668,2023-04-28,Camera,39529,2,East,Electronics
110669,2022-09-16,Monitor,27332,5,South,Electronics
110670,2022-11-20,Mouse,1932,1,North,Accessories
110671,2024-05-18,Keyboard,980,7,South,Accessories
110672,2022-06-17,Monitor,69006,5,South,Electronics
110673,2023-11-19,Camera,34933,3,North,Electronics
110674,2022-11-06,Tablet,52906,1,West,Electronics
110675,2024-03-13,Camera,14765,4,Central,Electronics
110676,2023-04-24,Tablet,74644,2,Central,Electronics
110677,2022-02-25,Monitor,73286,2,South,Electronics
110678,2023-09-12,Keyboard,1444,6,West,Accessories
110679,2023-04-18,Printer,35320,3,West,Office
110680,2022-10-23,Mouse,11042,2,West,Accessories
110681,2023-04-06,Camera,58823,4,West,Electronics
110682,2022-11-20,Printer,73739,5,South,Office
110683,2024-03-24,Printer,60498,2,East,Office
